1477927891774.000,2114.487,425.845,6.220
1477927904243.000,2318.958,734.747,1.638
1477927916672.000,1958.254,844.681,3.486
1477927928160.000,2028.228,432.623,5.866
1477927939851.000,2327.505,710.808,1.567
1477927952250.000,1976.503,853.537,3.399
1477927963017.000,2070.327,421.100,6.033
1477927975233.000,2329.002,708.235,1.523
1477927987248.000,1952.211,833.771,3.535
1477927998192.000,2086.225,417.832,6.076
1477928010887.000,2334.424,682.009,1.428
1477928023900.000,2048.000,877.548,3.045
1477928034187.000,2036.252,424.031,5.885
1477928046009.000,2330.887,697.325,1.519
1477928057877.000,1947.776,824.039,3.577
1477928068374.000,2133.845,414.118,6.282
