1477417493852;364.29;3304.79;1.68;0.00
1477417493919;363.68;3304.96;1.67;0.00
1477417493923;362.45;3305.40;1.67;0.00
1477417493987;361.76;3305.42;1.66;0.00
1477417493991;361.47;3305.29;1.66;0.00
1477417494040;361.62;3305.21;1.66;0.00
1477417494052;361.70;3305.58;1.65;0.00
1477417494117;362.24;3305.43;1.66;0.00
1477417494121;363.71;3304.60;1.67;0.00
1477417494188;365.71;3304.09;1.67;2.06
1477417494192;366.23;3303.82;1.67;0.00
1477417494255;365.67;3303.93;1.68;0.00
1477417494259;365.57;3303.80;1.67;0.00
1477417494317;366.49;3303.66;1.67;0.00
1477417494321;367.15;3303.55;1.67;0.00
1477417494388;367.06;3303.72;1.68;0.00
1477417494392;366.46;3304.10;1.67;0.00
1477417494455;365.95;3304.26;1.67;0.00
1477417494459;365.95;3304.26;1.67;0.00
1477417494588;366.09;3304.18;1.67;0.00
1477417494591;365.97;3304.30;1.67;0.00
1477417494656;366.03;3304.50;1.67;0.00
1477417494659;366.42;3304.39;1.67;0.00
1477417494708;366.67;3304.44;1.67;0.00
1477417494720;366.76;3304.51;1.68;0.00
1477417494785;366.97;3304.43;1.67;0.00
1477417494789;366.90;3304.24;1.67;0.00
1477417494855;366.44;3304.18;1.67;0.00
1477417494858;366.05;3304.28;1.67;0.00
1477417494990;366.33;3304.16;1.67;0.00
1477417494993;366.60;3304.02;1.67;0.00
1477417495056;366.34;3304.07;1.67;0.00
1477417495058;366.07;3304.19;1.67;0.00
1477417495123;365.51;3304.29;1.68;0.00
1477417495127;365.56;3304.00;1.68;0.00
1477417495176;365.93;3303.72;1.68;0.00
1477417495188;365.86;3303.41;1.68;0.00
1477417495256;365.45;3303.04;1.68;0.00
1477417495259;365.63;3302.61;1.68;0.00
1477417495376;365.58;3302.18;1.69;0.00
1477417495388;365.55;3301.78;1.68;0.00
1477417495454;365.51;3302.00;1.68;0.00
1477417495457;365.14;3301.98;1.68;0.00
1477417495523;365.59;3302.16;1.67;0.00
1477417495526;366.76;3302.34;1.68;0.00
1477417495576;367.42;3303.11;1.67;0.00
1477417495588;365.94;3305.96;1.65;3.21
1477417495653;365.00;3308.51;1.65;2.72
1477417495657;365.67;3308.41;1.65;0.00
1477417495726;366.68;3306.40;1.65;2.25
1477417495728;366.71;3305.63;1.66;0.00
1477417495791;365.83;3306.79;1.66;0.00
1477417495794;365.90;3307.70;1.66;0.00
1477417495853;366.61;3310.14;1.67;2.54
1477417495857;366.65;3314.82;1.68;4.68
1477417495924;365.82;3320.32;1.68;5.55
1477417495926;365.24;3325.30;1.67;5.02
1477417495992;365.06;3328.36;1.67;3.06
1477417495994;365.10;3329.88;1.68;0.00
1477417496127;363.18;3335.14;1.66;5.60
1477417496131;361.55;3341.03;1.64;6.11
1477417496191;361.74;3344.66;1.63;3.64
1477417496194;362.09;3348.17;1.63;3.53
1477417496243;361.59;3351.67;1.63;3.54
1477417496256;361.36;3355.18;1.62;3.51
1477417496321;361.52;3358.59;1.63;3.42
1477417496325;361.28;3361.97;1.62;3.39
1477417496391;361.06;3365.07;1.63;3.11
1477417496393;360.92;3367.39;1.62;2.32
1477417496512;360.88;3372.26;1.63;4.88
1477417496514;360.84;3377.59;1.63;5.33
1477417496591;361.72;3380.30;1.61;2.86
1477417496594;361.93;3383.80;1.60;3.51
1477417496659;361.10;3387.00;1.60;3.30
1477417496661;360.78;3390.50;1.61;3.51
1477417496711;361.01;3394.00;1.60;3.51
1477417496724;360.86;3396.91;1.60;2.91
1477417496792;360.10;3400.41;1.60;3.58
1477417496794;359.66;3403.43;1.59;3.05
1477417496913;360.27;3410.43;1.59;7.03
1477417496925;360.44;3416.17;1.58;5.75
1477417496989;359.58;3419.67;1.58;3.60
1477417497060;359.72;3423.17;1.57;3.50
1477417497116;243.32;3423.77;1.56;116.40
1477417497189;244.08;3430.57;1.55;6.84
1477417497327;245.71;3441.48;1.48;11.04
1477417497380;246.43;3448.03;1.50;6.59
1477417497459;246.83;3454.36;1.50;6.34
1477417497527;248.17;3461.01;1.52;6.78
1477417497579;249.00;3467.26;1.54;6.31
1477417497658;249.23;3473.82;1.54;6.56
1477417497727;249.47;3480.10;1.53;6.29
1477417497780;249.47;3486.10;1.52;6.00
1477417497856;249.64;3492.04;1.51;5.95
1477417497927;251.59;3498.65;1.48;6.89
1477417498049;252.29;3511.73;1.47;13.10
1477417498128;252.53;3518.50;1.47;6.77
1477417498194;253.18;3524.85;1.46;6.38
1477417498247;254.59;3531.31;1.46;6.62
1477417498327;255.79;3537.40;1.45;6.21
1477417498448;258.57;3550.32;1.45;13.21
1477417498526;259.25;3556.80;1.44;6.51
1477417498595;259.41;3563.15;1.44;6.36
1477417498663;260.50;3568.69;1.42;5.65
1477417498726;261.19;3575.13;1.42;6.48
1477417498799;262.38;3581.68;1.40;6.65
1477417498863;263.35;3587.74;1.39;6.14
1477417498915;264.07;3594.60;1.39;6.90
1477417498995;266.42;3600.55;1.39;6.39
1477417499064;267.04;3606.52;1.38;6.00
1477417499194;270.34;3620.48;1.38;14.35
1477417499263;271.90;3625.95;1.37;5.68
1477417499315;274.00;3632.76;1.36;7.13
1477417499394;275.63;3638.45;1.36;5.92
1477417499463;277.70;3645.04;1.36;6.91
1477417499583;281.03;3657.48;1.33;12.88
1477417499663;282.36;3664.25;1.34;6.90
1477417499731;284.82;3670.39;1.32;6.62
1477417499783;286.22;3676.12;1.31;5.89
1477417499850;287.55;3682.28;1.32;6.30
1477417499935;288.67;3687.90;1.31;5.73
1477417499982;291.25;3693.64;1.30;6.30
1477417500061;292.99;3700.17;1.29;6.75
1477417500131;295.51;3706.11;1.29;6.45
1477417500200;297.70;3713.03;1.28;7.26
1477417500333;302.04;3725.03;1.28;12.77
1477417500399;304.47;3731.22;1.27;6.65
1477417500450;306.62;3737.22;1.27;6.38
1477417500599;310.54;3749.67;1.24;13.05
1477417500651;312.13;3756.12;1.25;6.64
1477417500729;314.11;3762.22;1.24;6.41
1477417500799;316.01;3768.40;1.23;6.46
1477417500850;318.68;3773.86;1.20;6.08
1477417500929;321.82;3779.84;1.21;6.75
1477417500998;324.27;3785.77;1.20;6.41
1477417501069;326.81;3792.07;1.20;6.80
1477417501118;329.14;3797.57;1.20;5.97
1477417501199;331.62;3802.97;1.19;5.94
1477417501267;334.51;3809.12;1.18;6.80
1477417501318;337.66;3815.24;1.19;6.88
1477417501467;343.17;3827.10;1.16;13.08
1477417501519;346.30;3832.54;1.16;6.27
1477417501597;348.50;3838.87;1.15;6.70
1477417501667;351.53;3844.42;1.15;6.33
1477417501734;353.53;3850.04;1.14;5.96
1477417501867;359.27;3860.79;1.13;12.19
1477417501935;362.43;3867.80;1.11;7.69
1477417501986;365.51;3873.42;1.11;6.41
1477417502067;368.17;3878.92;1.12;6.11
1477417502135;371.12;3884.24;1.11;6.09
1477417502188;375.00;3889.50;1.09;6.53
1477417502265;377.85;3895.82;1.08;6.93
1477417502335;380.90;3901.54;1.07;6.48
1477417502403;383.71;3906.05;1.08;5.32
1477417502454;383.18;3902.92;1.11;3.18
1477417502599;382.21;3903.40;1.09;0.00
1477417502654;382.21;3903.40;1.09;0.00
1477417502735;382.21;3903.40;1.09;0.00
1477417502802;382.21;3903.40;1.09;0.00
1477417502854;382.21;3903.40;1.09;0.00
1477417502934;382.21;3903.40;1.09;0.00
1477417503003;382.21;3903.40;1.09;0.00
1477417503054;382.21;3903.40;1.09;0.00
1477417503133;382.21;3903.40;1.09;0.00
1477417503202;382.21;3903.40;1.09;0.00
1477417503323;382.21;3903.40;1.09;0.00
1477417503403;382.21;3903.40;1.09;0.00
1477417503471;382.21;3903.40;1.09;0.00
1477417503523;382.21;3903.40;1.09;0.00
1477417503601;382.21;3903.40;1.09;0.00
1477417503669;382.21;3903.40;1.09;0.00
1477417503722;382.21;3903.40;1.09;0.00
1477417503801;382.21;3903.40;1.09;0.00
1477417503870;382.21;3903.40;1.09;0.00
1477417503939;382.21;3903.40;1.09;0.00
1477417503990;382.21;3903.40;1.09;0.00
1477417504065;382.21;3903.40;1.09;0.00
1477417504139;382.21;3903.40;1.09;0.00
1477417504190;382.21;3903.40;1.09;0.00
1477417504273;382.21;3903.40;1.09;0.00
1477417504338;382.21;3903.40;1.09;0.00
1477417504392;382.21;3903.40;1.09;0.00
1477417504469;382.21;3903.40;1.09;0.00
1477417504539;382.21;3903.40;1.09;0.00
1477417504590;382.00;3903.50;1.09;0.00
1477417504658;382.21;3903.40;1.09;0.00
1477417504807;382.21;3903.40;1.09;0.00
1477417504858;382.21;3903.40;1.09;0.00
1477417504939;382.21;3903.40;1.09;0.00
1477417505007;382.21;3903.40;1.09;0.00
1477417505058;382.21;3903.40;1.09;0.00
1477417505144;382.21;3903.40;1.09;0.00
1477417505202;382.21;3903.40;1.09;0.00
1477417505258;382.21;3903.40;1.09;0.00
1477417505337;382.21;3903.40;1.09;0.00
1477417505407;382.21;3903.40;1.09;0.00
1477417505526;382.21;3903.40;1.09;0.00
1477417505606;382.21;3903.40;1.09;0.00
1477417505674;382.21;3903.40;1.09;0.00
1477417505726;382.21;3903.40;1.09;0.00
1477417505806;382.21;3903.40;1.09;0.00
1477417505926;382.00;3903.50;1.09;0.00
1477417506005;382.21;3903.40;1.09;0.00
1477417506075;382.21;3903.40;1.09;0.00
1477417506125;382.21;3903.40;1.09;0.00
1477417506193;382.21;3903.40;1.09;0.00
1477417506276;382.21;3903.40;1.09;0.00
1477417506343;382.21;3903.40;1.09;0.00
1477417506394;382.21;3903.40;1.09;0.00
1477417506475;382.21;3903.40;1.09;0.00
1477417506542;382.21;3903.40;1.09;0.00
1477417506673;382.21;3903.40;1.09;0.00
1477417506742;382.21;3903.40;1.09;0.00
1477417506793;382.21;3903.40;1.09;0.00
1477417506863;382.21;3903.40;1.09;0.00
1477417506942;382.21;3903.40;1.09;0.00
1477417507013;382.21;3903.40;1.09;0.00
1477417507061;382.21;3903.40;1.09;0.00
1477417507142;382.21;3903.40;1.09;0.00
1477417507210;382.21;3903.40;1.09;0.00
1477417507263;382.21;3903.40;1.09;0.00
1477417507411;382.21;3903.40;1.09;0.00
1477417507461;382.21;3903.40;1.09;0.00
1477417507529;382.21;3903.40;1.09;0.00
1477417507610;383.14;3903.41;1.11;0.00
1477417507678;387.96;3914.50;1.10;12.09
1477417507810;392.50;3923.02;1.07;9.66
1477417507878;397.39;3931.39;1.07;9.69
1477417507929;399.79;3935.96;1.05;5.16
1477417508010;402.88;3940.35;1.06;5.37
1477417508078;407.77;3946.96;1.05;8.22
1477417508141;410.35;3951.60;1.05;5.31
1477417508209;414.80;3957.17;1.04;7.13
1477417508278;417.99;3963.32;1.05;6.93
1477417508330;421.72;3967.91;1.04;5.91
1477417508397;424.83;3973.53;1.03;6.42
1477417508546;432.91;3984.85;1.02;13.91
1477417508597;435.95;3989.65;1.03;5.68
1477417508678;440.82;3994.91;1.01;7.16
1477417508746;443.95;3999.63;1.01;5.67
1477417508798;447.51;4004.42;1.00;5.97
1477417508946;454.71;4015.37;0.98;13.11
1477417508999;458.18;4020.96;0.97;6.58
1477417509065;461.95;4025.76;0.96;6.10
1477417509146;465.81;4030.74;0.99;6.30
1477417509213;469.67;4036.38;0.95;6.84
1477417509270;474.94;4042.33;0.95;7.94
1477417509346;478.29;4047.23;0.93;5.93
