1477416387668;1598.75;3657.80;6.22;0.00
1477416387736;1599.30;3657.81;6.22;0.00
1477416387791;1600.00;3657.74;6.23;0.00
1477416387868;1599.74;3657.69;6.23;0.00
1477416387940;1597.47;3657.90;6.20;2.29
1477416388007;1596.96;3658.45;6.20;0.00
1477416388068;1596.05;3658.55;6.18;0.00
1477416388137;1596.05;3658.55;6.18;0.00
1477416388203;1596.05;3658.55;6.18;0.00
1477416388272;1596.05;3658.55;6.18;0.00
1477416388336;1594.49;3658.65;6.21;0.00
1477416388403;1594.52;3658.64;6.20;0.00
1477416388459;1595.05;3659.16;6.21;0.00
1477416388538;1594.26;3659.49;6.21;0.00
1477416388609;1593.00;3660.65;6.24;0.00
1477416388675;1593.00;3660.92;6.24;0.00
1477416388736;1593.00;3660.92;6.24;0.00
1477416388803;1593.00;3660.33;6.25;0.00
1477416388874;1593.00;3659.02;6.23;0.00
1477416388939;1599.77;3657.49;6.23;6.94
1477416389004;1598.26;3658.31;6.20;0.00
1477416389072;1596.22;3658.03;6.18;2.06
1477416389126;1600.00;3657.74;6.23;3.79
1477416389204;1611.21;3657.33;6.17;11.21
1477416389278;1613.12;3657.72;6.20;0.00
1477416389342;1618.15;3656.70;6.15;5.14
1477416389404;1624.77;3656.28;6.12;6.63
1477416389472;1628.94;3656.45;6.09;4.18
1477416389537;1634.56;3655.99;6.07;5.64
1477416389599;1640.59;3655.07;6.05;6.10
1477416389675;1645.39;3654.51;6.02;4.83
1477416389739;1651.55;3654.25;6.00;6.17
1477416389794;1655.53;3652.85;5.98;4.21
1477416389872;1660.61;3652.31;5.95;5.11
1477416389944;1666.50;3650.56;5.92;6.15
1477416389994;1670.75;3649.78;5.89;4.32
1477416390072;1675.76;3648.58;5.87;5.15
1477416390139;1680.37;3646.56;5.87;5.04
1477416390210;1685.22;3645.75;5.83;4.92
1477416390276;1690.67;3643.17;5.80;6.02
1477416390340;1696.48;3641.12;5.80;6.17
1477416390407;1700.06;3639.00;5.76;4.16
1477416390462;1705.15;3636.15;5.75;5.83
1477416390539;1710.64;3635.52;5.73;5.53
1477416390612;1715.14;3632.53;5.70;5.40
1477416390663;1720.31;3630.61;5.68;5.51
1477416390739;1724.23;3628.74;5.66;4.35
1477416390807;1729.77;3624.94;5.63;6.71
1477416390877;1732.66;3622.58;5.64;3.73
1477416390944;1737.35;3621.04;5.58;4.94
1477416391007;1742.07;3617.55;5.57;5.87
1477416391077;1744.53;3615.79;5.56;3.03
1477416391130;1748.41;3612.43;5.50;5.13
1477416391206;1752.67;3608.88;5.43;5.55
1477416391281;1755.77;3606.34;5.42;4.01
1477416391331;1759.62;3602.22;5.39;5.64
1477416391407;1763.77;3599.29;5.37;5.08
1477416391475;1767.20;3595.55;5.33;5.08
1477416391529;1771.14;3591.73;5.32;5.48
1477416391612;1774.19;3587.93;5.30;4.87
1477416391675;1777.96;3584.29;5.27;5.24
1477416391745;1781.33;3579.15;5.25;6.15
1477416391807;1783.75;3576.38;5.22;3.68
1477416391874;1786.93;3571.51;5.22;5.81
1477416391949;1790.65;3567.54;5.19;5.45
1477416391997;1792.82;3564.22;5.16;3.96
1477416392074;1796.48;3558.95;5.16;6.42
1477416392142;1799.19;3555.11;5.11;4.69
1477416392197;1801.19;3550.59;5.09;4.95
1477416392283;1804.40;3546.13;5.05;5.49
1477416392342;1806.49;3541.43;5.03;5.15
1477416392414;1809.26;3536.91;5.00;5.30
1477416392477;1812.02;3532.93;4.98;4.85
1477416392545;1813.90;3528.97;4.96;4.38
1477416392620;1815.95;3523.60;4.94;5.75
1477416392668;1817.38;3518.79;4.93;5.02
1477416392743;1819.70;3514.48;4.90;4.89
1477416392810;1820.57;3509.07;4.87;5.48
1477416392865;1821.97;3505.13;4.84;4.18
1477416392947;1823.78;3500.97;4.82;4.54
1477416393012;1824.80;3494.80;4.78;6.25
1477416393082;1825.16;3490.53;4.78;4.28
1477416393147;1826.24;3485.29;4.78;5.35
1477416393211;1829.45;3480.00;4.71;6.19
1477416393281;1831.00;3476.50;4.71;3.83
1477416393342;1830.45;3469.50;4.70;7.02
1477416393410;1830.43;3464.49;4.67;5.01
1477416393479;1830.87;3459.59;4.62;4.92
1477416393533;1830.65;3455.00;4.61;4.60
1477416393615;1830.49;3450.27;4.58;4.73
1477416393678;1830.21;3444.87;4.56;5.41
1477416393733;1830.77;3439.47;4.55;5.43
1477416393811;1830.95;3434.51;4.53;4.96
1477416393879;1830.14;3428.81;4.51;5.75
1477416393952;1830.35;3424.08;4.50;4.73
1477416394013;1830.28;3426.51;4.50;2.42
1477416394083;1830.59;3426.72;4.50;0.00
1477416394148;1830.23;3426.27;4.49;0.00
1477416394204;1830.54;3426.45;4.50;0.00
1477416394281;1830.54;3426.45;4.50;0.00
1477416394348;1830.54;3426.45;4.50;0.00
1477416394402;1830.54;3426.45;4.50;0.00
1477416394480;1830.54;3426.45;4.50;0.00
1477416394547;1830.54;3426.45;4.50;0.00
1477416394617;1830.54;3426.45;4.50;0.00
1477416394675;1830.54;3426.45;4.50;0.00
1477416394747;1830.54;3426.45;4.50;0.00
1477416394819;1830.54;3426.45;4.50;0.00
1477416394870;1830.54;3426.45;4.50;0.00
1477416394949;1830.54;3426.45;4.50;0.00
1477416395025;1830.54;3426.45;4.50;0.00
1477416395070;1830.54;3426.45;4.50;0.00
1477416395151;1830.54;3426.45;4.50;0.00
1477416395221;1830.54;3426.45;4.50;0.00
1477416395284;1830.54;3426.45;4.50;0.00
1477416395352;1830.49;3426.22;4.50;0.00
1477416395423;1830.54;3426.45;4.50;0.00
1477416395491;1830.28;3426.51;4.50;0.00
1477416395547;1830.54;3426.45;4.50;0.00
1477416395617;1830.54;3426.45;4.50;0.00
1477416395687;1830.28;3426.51;4.50;0.00
1477416395823;1830.54;3426.45;4.50;0.00
1477416395882;1830.54;3426.45;4.50;0.00
1477416395940;1830.54;3426.45;4.50;0.00
1477416396016;1830.54;3426.45;4.50;0.00
1477416396081;1830.49;3426.22;4.50;0.00
1477416396220;1830.23;3426.27;4.49;0.00
1477416396279;1830.54;3426.45;4.50;0.00
1477416396350;1830.54;3426.45;4.50;0.00
1477416396410;1830.54;3426.45;4.50;0.00
1477416396493;1830.54;3426.45;4.50;0.00
1477416396550;1830.54;3426.45;4.50;0.00
1477416396608;1830.28;3426.51;4.50;0.00
1477416396686;1830.54;3426.45;4.50;0.00
1477416396750;1830.54;3426.45;4.50;0.00
1477416396826;1830.54;3426.45;4.50;0.00
1477416396888;1830.54;3426.45;4.50;0.00
1477416396950;1830.54;3426.45;4.50;0.00
1477416397023;1830.54;3426.45;4.50;0.00
1477416397088;1830.28;3426.51;4.50;0.00
1477416397151;1830.54;3426.45;4.50;0.00
1477416397272;1830.54;3426.45;4.50;0.00
1477416397357;1830.49;3426.22;4.50;0.00
1477416397419;1830.54;3426.45;4.50;0.00
1477416397475;1830.54;3426.45;4.50;0.00
1477416397551;1830.54;3426.45;4.50;0.00
1477416397618;1830.54;3426.45;4.50;0.00
1477416397692;1830.28;3426.51;4.50;0.00
1477416397750;1830.49;3426.22;4.50;0.00
1477416397818;1830.54;3426.45;4.50;0.00
1477416397892;1830.54;3426.45;4.50;0.00
1477416397946;1830.49;3426.22;4.50;0.00
1477416398018;1830.54;3426.45;4.50;0.00
1477416398091;1830.54;3426.45;4.50;0.00
1477416398144;1830.54;3426.45;4.50;0.00
1477416398224;1830.54;3426.45;4.50;0.00
1477416398357;1830.54;3426.45;4.50;0.00
1477416398418;1830.54;3426.45;4.50;0.00
1477416398486;1830.54;3426.45;4.50;0.00
1477416398558;1830.54;3426.45;4.50;0.00
1477416398617;1830.49;3426.22;4.50;0.00
1477416398686;1830.54;3426.45;4.50;0.00
1477416398757;1830.54;3426.45;4.50;0.00
1477416398815;1830.54;3426.45;4.50;0.00
1477416398891;1830.54;3426.45;4.50;0.00
1477416398959;1830.54;3426.45;4.50;0.00
1477416399030;1830.54;3426.45;4.50;0.00
1477416399091;1830.54;3426.45;4.50;0.00
1477416399158;1830.54;3426.45;4.50;0.00
1477416399225;1829.30;3420.44;4.47;6.14
1477416399285;1828.60;3411.31;4.44;9.16
1477416399419;1828.13;3403.42;4.39;7.90
1477416399488;1827.52;3397.29;4.36;6.17
