1477416993888.000,1510.830,3511.850,1.730
1477417001760.000,1210.970,3744.930,3.360
1477417010029.000,990.760,3553.540,4.520
1477417018236.000,1058.960,3310.020,5.580
1477417026522.000,1332.540,3250.220,0.440
1477417033605.000,1492.120,3595.520,2.110
1477417040346.000,1240.100,3751.350,3.250
1477417047095.000,1106.000,3709.820,3.760
1477417053770.000,1023.910,3353.670,5.350
1477417060437.000,1297.250,3239.640,0.330
1477417067191.000,1421.630,3300.840,0.890
1477417073875.000,1445.960,3665.250,2.420
1477417081479.000,1085.380,3696.810,3.840
1477417089959.000,984.520,3441.380,4.970
1477417098443.000,1176.170,3244.470,6.140
1477417106785.000,1465.400,3354.360,1.150
1477417115066.000,1375.080,3718.630,2.750
1477417123412.000,1002.620,3599.670,4.330
1477417131762.000,1108.030,3268.590,5.880
1477417139979.000,1368.470,3267.310,0.620
1477417148172.000,1505.800,3479.770,1.630
1477417156524.000,1294.520,3745.370,3.020
1477417164734.000,977.260,3518.500,4.680
1477417173015.000,1233.760,3235.560,0.100
