1477418072137 lifecam20 144.330245972 3529.71899414 4.77322816849
1477418072199 lifecam20 144.147964478 3531.79931641 4.74821853638
1477418072270 lifecam20 144.291030884 3530.55908203 4.76651859283
1477418072337 lifecam20 144.291030884 3530.55908203 4.76651859283
1477418072418 lifecam20 144.280380249 3530.79956055 4.76486301422
1477418072467 lifecam20 144.261001587 3530.91772461 4.75857162476
1477418072537 lifecam20 144.250350952 3531.15820312 4.75692987442
1477418072608 lifecam20 144.291030884 3530.55908203 4.76651859283
1477418072667 lifecam20 144.291030884 3530.55908203 4.76651859283
1477418072805 lifecam20 144.291030884 3530.55908203 4.76651859283
1477418072867 lifecam20 144.572616577 3530.34423828 4.76535129547
1477418072939 lifecam20 144.7240448 3530.81982422 4.76812839508
1477418073004 lifecam20 144.26612854 3531.33764648 4.765001297
1477418073067 lifecam20 144.687301636 3531.16577148 4.760222435
1477418073219 lifecam20 144.193740845 3532.02661133 4.7453417778
1477418073276 lifecam20 144.945068359 3531.63305664 4.75984716415
1477418073335 lifecam20 147.29057312 3531.99829102 4.71348905563
1477418073404 lifecam20 151.000061035 3536.19970703 4.76743936539
1477418073473 lifecam20 150.081832886 3544.84350586 4.73441028595
1477418073545 lifecam20 149.844161987 3549.38867188 4.73914957047
1477418073604 lifecam20 146.987335205 3547.51879883 4.67631387711
1477418073672 lifecam20 144.439498901 3539.49951172 4.69853210449
1477418073735 lifecam20 146.579147339 3546.49975586 4.66413068771
1477418073803 lifecam20 146.118743896 3546.49975586 4.66877889633
1477418073944 lifecam20 146.118774414 3539.49975586 4.66877889633
1477418074003 lifecam20 144.535903931 3525.68969727 4.70722484589
1477418074072 lifecam20 146.303359985 3525.07592773 4.68371725082
1477418074140 lifecam20 145.651519775 3516.81982422 4.70568752289
1477418074203 lifecam20 145.28414917 3508.64941406 4.7193274498
1477418074292 lifecam20 146.377090454 3504.49975586 4.67221736908
1477418074340 lifecam20 146.940689087 3495.96142578 4.69248580933
