1477416387668 lifecam20 1598.75097656 3657.79833984 6.21798753738
1477416387736 lifecam20 1599.30078125 3657.80737305 6.2248544693
1477416387791 lifecam20 1599.99987793 3657.73828125 6.23207473755
1477416387868 lifecam20 1599.74316406 3657.68920898 6.22896099091
1477416387940 lifecam20 1597.46704102 3657.89794922 6.20339488983
1477416388007 lifecam20 1596.96264648 3658.44995117 6.19570302963
1477416388068 lifecam20 1596.04956055 3658.54833984 6.18140220642
1477416388137 lifecam20 1596.04956055 3658.54833984 6.18140220642
1477416388203 lifecam20 1596.04956055 3658.54833984 6.18140220642
1477416388272 lifecam20 1596.04956055 3658.54833984 6.18140220642
1477416388336 lifecam20 1594.49487305 3658.64770508 6.20557498932
1477416388403 lifecam20 1594.51855469 3658.64453125 6.20338582993
1477416388459 lifecam20 1595.04724121 3659.16162109 6.20550203323
1477416388538 lifecam20 1594.2578125 3659.48608398 6.21071910858
1477416388609 lifecam20 1592.99975586 3660.65380859 6.23553943634
1477416388675 lifecam20 1592.99975586 3660.92285156 6.23949813843
1477416388736 lifecam20 1592.99975586 3660.92285156 6.23949813843
1477416388803 lifecam20 1592.99987793 3660.33056641 6.24547863007
1477416388874 lifecam20 1593.0 3659.01538086 6.23165464401
1477416388939 lifecam20 1599.77050781 3657.48876953 6.23209047318
1477416389004 lifecam20 1598.25744629 3658.31079102 6.20375537872
1477416389072 lifecam20 1596.21826172 3658.02929688 6.17972278595
1477416389126 lifecam20 1599.99987793 3657.73828125 6.23207473755
1477416389204 lifecam20 1611.20715332 3657.32592773 6.17156457901
1477416389278 lifecam20 1613.1192627 3657.72485352 6.19668149948
1477416389342 lifecam20 1618.1541748 3656.70166016 6.14963245392
1477416389404 lifecam20 1624.77001953 3656.2824707 6.12143182755
1477416389472 lifecam20 1628.94384766 3656.45019531 6.08917570114
1477416389537 lifecam20 1634.56054688 3655.99243164 6.07195091248
1477416389599 lifecam20 1640.59423828 3655.06762695 6.05255699158
1477416389675 lifecam20 1645.38769531 3654.51269531 6.01869058609
1477416389739 lifecam20 1651.55383301 3654.24658203 6.00006914139
1477416389794 lifecam20 1655.52856445 3652.84936523 5.98050022125
1477416389872 lifecam20 1660.60864258 3652.31347656 5.94655752182
1477416389944 lifecam20 1666.50244141 3650.5559082 5.92233276367
1477416389994 lifecam20 1670.75244141 3649.78027344 5.8914604187
1477416390072 lifecam20 1675.75744629 3648.58032227 5.87249612808
1477416390139 lifecam20 1680.37451172 3646.56420898 5.86535453796
1477416390210 lifecam20 1685.22412109 3645.74609375 5.83439493179
1477416390276 lifecam20 1690.66870117 3643.16796875 5.80476617813
1477416390340 lifecam20 1696.484375 3641.11791992 5.80101442337
1477416390407 lifecam20 1700.06469727 3638.99755859 5.76102972031
1477416390462 lifecam20 1705.15136719 3636.15234375 5.74647808075
1477416390539 lifecam20 1710.64074707 3635.51611328 5.72911167145
1477416390612 lifecam20 1715.14245605 3632.52758789 5.70205116272
1477416390663 lifecam20 1720.30688477 3630.60961914 5.68130159378
1477416390739 lifecam20 1724.23327637 3628.73608398 5.66378831863
1477416390807 lifecam20 1729.76916504 3624.9387207 5.6254940033
1477416390877 lifecam20 1732.65991211 3622.5793457 5.63838863373
1477416390944 lifecam20 1737.35449219 3621.04443359 5.57736063004
1477416391007 lifecam20 1742.06677246 3617.54833984 5.56614685059
1477416391077 lifecam20 1744.53442383 3615.79443359 5.55925989151
1477416391130 lifecam20 1748.40856934 3612.43212891 5.49680089951
1477416391206 lifecam20 1752.66601562 3608.87548828 5.43133306503
1477416391281 lifecam20 1755.76782227 3606.34082031 5.41998100281
1477416391331 lifecam20 1759.62329102 3602.22070312 5.39039421082
1477416391407 lifecam20 1763.77270508 3599.29492188 5.36952018738
